code,name,list_date,exchange,board,industry,risk_flag,years_listed,eligible
002762,金发拉比,2015-06-10,SZ,主板,C 制造业,False,11.2,True
002763,汇洁股份,2015-06-10,SZ,主板,C 制造业,False,11.2,True
002765,蓝黛科技,2015-06-12,SZ,主板,C 制造业,False,11.2,True
002766,索菱股份,2015-06-11,SZ,主板,C 制造业,False,11.2,True
002767,先锋电子,2015-06-12,SZ,主板,C 制造业,False,11.2,True
002768,国恩股份,2015-06-30,SZ,主板,C 制造业,False,11.2,True
002769,普路通,2015-06-29,SZ,主板,L 商务服务,False,11.2,True
002771,真视通,2015-06-29,SZ,主板,I 信息技术,False,11.2,True
002772,众兴菌业,2015-06-26,SZ,主板,A 农林牧渔,False,11.2,True
002773,康弘药业,2015-06-26,SZ,主板,C 制造业,False,11.2,True
002775,文科股份,2015-06-29,SZ,主板,E 建筑业,False,11.2,True
002777,久远银海,2015-12-31,SZ,主板,I 信息技术,False,10.7,True
002778,中晟高科,2016-01-06,SZ,主板,C 制造业,False,10.7,True
002779,中坚科技,2015-12-09,SZ,主板,C 制造业,False,10.7,True
002780,三夫户外,2015-12-09,SZ,主板,F 批发零售,False,10.7,True
002782,可立克,2015-12-22,SZ,主板,C 制造业,False,10.7,True
002783,凯龙股份,2015-12-09,SZ,主板,C 制造业,False,10.7,True
002785,万里石,2015-12-23,SZ,主板,C 制造业,False,10.7,True
002786,银宝山新,2015-12-23,SZ,主板,C 制造业,False,10.7,True
002787,华源控股,2015-12-31,SZ,主板,C 制造业,False,10.7,True
002788,鹭燕医药,2016-02-18,SZ,主板,F 批发零售,False,10.5,True
002789,*ST建艺,2016-03-11,SZ,主板,E 建筑业,True,10.5,True
002790,瑞尔特,2016-03-08,SZ,主板,C 制造业,False,10.5,True
002791,坚朗五金,2016-03-29,SZ,主板,C 制造业,False,10.4,True
002792,通宇通讯,2016-03-28,SZ,主板,C 制造业,False,10.4,True
002793,罗欣药业,2016-04-15,SZ,主板,C 制造业,False,10.4,True
002795,永和智控,2016-04-28,SZ,主板,C 制造业,False,10.4,True
002796,世嘉科技,2016-05-10,SZ,主板,C 制造业,False,10.3,True
002797,第一创业,2016-05-11,SZ,主板,J 金融业,False,10.3,True
002798,帝欧水华,2016-05-25,SZ,主板,C 制造业,False,10.3,True
002799,环球印务,2016-06-08,SZ,主板,C 制造业,False,10.2,True
002800,天顺股份,2016-05-30,SZ,主板,G 运输仓储,False,10.3,True
002801,微光股份,2016-06-22,SZ,主板,C 制造业,False,10.2,True
002802,洪汇新材,2016-06-29,SZ,主板,C 制造业,False,10.2,True
002803,吉宏股份,2016-07-12,SZ,主板,F 批发零售,False,10.2,True
002805,丰元股份,2016-07-07,SZ,主板,C 制造业,False,10.2,True
002806,华锋股份,2016-07-26,SZ,主板,C 制造业,False,10.1,True
002807,江阴银行,2016-09-02,SZ,主板,J 金融业,False,10.0,True
002809,红墙股份,2016-08-23,SZ,主板,C 制造业,False,10.0,True
002810,山东赫达,2016-08-26,SZ,主板,C 制造业,False,10.0,True
300001,特锐德,2009-10-30,SZ,创业板,C 制造业,False,16.9,True
300002,神州泰岳,2009-10-30,SZ,创业板,I 信息技术,False,16.9,True
300003,乐普医疗,2009-10-30,SZ,创业板,C 制造业,False,16.9,True
300004,南风股份,2009-10-30,SZ,创业板,C 制造业,False,16.9,True
300005,探路者,2009-10-30,SZ,创业板,C 制造业,False,16.9,True
300006,莱美药业,2009-10-30,SZ,创业板,C 制造业,False,16.9,True
300007,汉威科技,2009-10-30,SZ,创业板,I 信息技术,False,16.9,True
300008,天海防务,2009-10-30,SZ,创业板,C 制造业,False,16.9,True
300009,安科生物,2009-10-30,SZ,创业板,C 制造业,False,16.9,True
300010,ST豆神,2009-10-30,SZ,创业板,I 信息技术,True,16.9,True
300011,鼎汉技术,2009-10-30,SZ,创业板,C 制造业,False,16.9,True
300012,华测检测,2009-10-30,SZ,创业板,M 科研服务,False,16.9,True
300013,新宁物流,2009-10-30,SZ,创业板,G 运输仓储,False,16.9,True
300014,亿纬锂能,2009-10-30,SZ,创业板,C 制造业,False,16.9,True
300015,爱尔眼科,2009-10-30,SZ,创业板,Q 卫生,False,16.9,True
300016,北陆药业,2009-10-30,SZ,创业板,C 制造业,False,16.9,True
300017,网宿科技,2009-10-30,SZ,创业板,I 信息技术,False,16.9,True
300018,中元股份,2009-10-30,SZ,创业板,C 制造业,False,16.9,True
300019,硅宝科技,2009-10-30,SZ,创业板,C 制造业,False,16.9,True
300020,ST银江,2009-10-30,SZ,创业板,I 信息技术,True,16.9,True
300021,大禹节水,2009-10-30,SZ,创业板,N 公共环保,False,16.9,True
300022,吉峰科技,2009-10-30,SZ,创业板,F 批发零售,False,16.9,True
300024,机器人,2009-10-30,SZ,创业板,C 制造业,False,16.9,True
300025,华星创业,2009-10-30,SZ,创业板,I 信息技术,False,16.9,True
300026,红日药业,2009-10-30,SZ,创业板,C 制造业,False,16.9,True
300027,ST华谊,2009-10-30,SZ,创业板,R 文化传播,True,16.9,True
300030,阳普医疗,2009-12-25,SZ,创业板,C 制造业,False,16.7,True
300031,宝通科技,2009-12-25,SZ,创业板,I 信息技术,False,16.7,True
300032,金龙机电,2009-12-25,SZ,创业板,C 制造业,False,16.7,True
300033,同花顺,2009-12-25,SZ,创业板,J 金融业,False,16.7,True
300034,钢研高纳,2009-12-25,SZ,创业板,C 制造业,False,16.7,True
300035,中科电气,2009-12-25,SZ,创业板,C 制造业,False,16.7,True
300036,超图软件,2009-12-25,SZ,创业板,I 信息技术,False,16.7,True
300037,新宙邦,2010-01-08,SZ,创业板,C 制造业,False,16.7,True
300039,上海凯宝,2010-01-08,SZ,创业板,C 制造业,False,16.7,True
300040,九洲集团,2010-01-08,SZ,创业板,D 水电煤气,False,16.7,True
300041,回天新材,2010-01-08,SZ,创业板,C 制造业,False,16.7,True
300042,朗科科技,2010-01-08,SZ,创业板,C 制造业,False,16.7,True
300043,星辉娱乐,2010-01-20,SZ,创业板,I 信息技术,False,16.6,True
300044,*ST赛为,2010-01-20,SZ,创业板,I 信息技术,True,16.6,True
300045,华力创通,2010-01-20,SZ,创业板,C 制造业,False,16.6,True
300046,台基股份,2010-01-20,SZ,创业板,C 制造业,False,16.6,True
300047,天源迪科,2010-01-20,SZ,创业板,I 信息技术,False,16.6,True
300048,合康新能,2010-01-20,SZ,创业板,C 制造业,False,16.6,True
300049,福瑞医科,2010-01-20,SZ,创业板,C 制造业,False,16.6,True
300050,世纪鼎利,2010-01-20,SZ,创业板,I 信息技术,False,16.6,True
300051,琏升科技,2010-02-11,SZ,创业板,I 信息技术,False,16.6,True
300052,中青宝,2010-02-11,SZ,创业板,I 信息技术,False,16.6,True
300053,航宇微,2010-02-11,SZ,创业板,C 制造业,False,16.6,True
300054,鼎龙股份,2010-02-11,SZ,创业板,C 制造业,False,16.6,True
300055,万邦达,2010-02-26,SZ,创业板,C 制造业,False,16.5,True
300056,中创环保,2010-02-26,SZ,创业板,C 制造业,False,16.5,True
300057,万顺新材,2010-02-26,SZ,创业板,C 制造业,False,16.5,True
300058,蓝色光标,2010-02-26,SZ,创业板,L 商务服务,False,16.5,True
300059,东方财富,2010-03-19,SZ,创业板,J 金融业,False,16.5,True
300061,旗天科技,2010-03-19,SZ,创业板,L 商务服务,False,16.5,True
300062,中能电气,2010-03-19,SZ,创业板,C 制造业,False,16.5,True
300063,天龙集团,2010-03-26,SZ,创业板,L 商务服务,False,16.4,True
300065,海兰信,2010-03-26,SZ,创业板,C 制造业,False,16.4,True
300066,三川智慧,2010-03-26,SZ,创业板,C 制造业,False,16.4,True
300067,安诺其,2010-04-21,SZ,创业板,C 制造业,False,16.4,True
300068,ST南都,2010-04-21,SZ,创业板,C 制造业,True,16.4,True
300069,金利华电,2010-04-21,SZ,创业板,C 制造业,False,16.4,True
300070,碧水源,2010-04-21,SZ,创业板,N 公共环保,False,16.4,True
300071,福石控股,2010-04-21,SZ,创业板,L 商务服务,False,16.4,True
300072,海新能科,2010-04-27,SZ,创业板,C 制造业,False,16.4,True
300073,当升科技,2010-04-27,SZ,创业板,C 制造业,False,16.4,True
300074,华平股份,2010-04-27,SZ,创业板,I 信息技术,False,16.4,True
300075,数字政通,2010-04-27,SZ,创业板,I 信息技术,False,16.4,True
300076,*ST宁视,2010-04-30,SZ,创业板,C 制造业,True,16.4,True
300077,国民技术,2010-04-30,SZ,创业板,C 制造业,False,16.4,True
300078,思创智联,2010-04-30,SZ,创业板,C 制造业,False,16.4,True
300079,数码视讯,2010-04-30,SZ,创业板,C 制造业,False,16.4,True
300080,易成新能,2010-06-25,SZ,创业板,C 制造业,False,16.2,True
300081,ST恒信,2010-05-20,SZ,创业板,I 信息技术,True,16.3,True
300082,奥克股份,2010-05-20,SZ,创业板,C 制造业,False,16.3,True
300083,创世纪,2010-05-20,SZ,创业板,C 制造业,False,16.3,True
300084,海默科技,2010-05-20,SZ,创业板,B 采矿业,False,16.3,True
300085,银之杰,2010-05-26,SZ,创业板,I 信息技术,False,16.3,True
300086,康芝药业,2010-05-26,SZ,创业板,C 制造业,False,16.3,True
300087,ST荃银,2010-05-26,SZ,创业板,A 农林牧渔,True,16.3,True
300088,长信科技,2010-05-26,SZ,创业板,C 制造业,False,16.3,True
300091,*ST金灵,2010-06-25,SZ,创业板,C 制造业,True,16.2,True
300092,科新机电,2010-07-08,SZ,创业板,C 制造业,False,16.2,True
300093,金刚光伏,2010-07-08,SZ,创业板,C 制造业,False,16.2,True
300094,国联水产,2010-07-08,SZ,创业板,C 制造业,False,16.2,True
300095,华伍股份,2010-07-28,SZ,创业板,C 制造业,False,16.1,True
300096,ST易联众,2010-07-28,SZ,创业板,I 信息技术,True,16.1,True
300097,智云股份,2010-07-28,SZ,创业板,C 制造业,False,16.1,True
300098,高新兴,2010-07-28,SZ,创业板,I 信息技术,False,16.1,True
300099,尤洛卡,2010-08-06,SZ,创业板,C 制造业,False,16.1,True
300100,双林股份,2010-08-06,SZ,创业板,C 制造业,False,16.1,True
300101,振芯科技,2010-08-06,SZ,创业板,I 信息技术,False,16.1,True
300102,乾照光电,2010-08-12,SZ,创业板,C 制造业,False,16.1,True
300103,达刚控股,2010-08-12,SZ,创业板,C 制造业,False,16.1,True
300105,龙源技术,2010-08-20,SZ,创业板,C 制造业,False,16.0,True
300106,西部牧业,2010-08-20,SZ,创业板,C 制造业,False,16.0,True
300107,建新股份,2010-08-20,SZ,创业板,C 制造业,False,16.0,True
300109,新开源,2010-08-25,SZ,创业板,C 制造业,False,16.0,True
300110,华仁药业,2010-08-25,SZ,创业板,C 制造业,False,16.0,True
300111,向日葵,2010-08-27,SZ,创业板,C 制造业,False,16.0,True
300112,万讯自控,2010-08-27,SZ,创业板,C 制造业,False,16.0,True
300113,顺网科技,2010-08-27,SZ,创业板,I 信息技术,False,16.0,True
300115,长盈精密,2010-09-02,SZ,创业板,C 制造业,False,16.0,True
300118,东方日升,2010-09-02,SZ,创业板,C 制造业,False,16.0,True
300119,瑞普生物,2010-09-17,SZ,创业板,C 制造业,False,16.0,True
300120,经纬辉开,2010-09-17,SZ,创业板,C 制造业,False,16.0,True
300121,阳谷华泰,2010-09-17,SZ,创业板,C 制造业,False,16.0,True
300122,智飞生物,2010-09-28,SZ,创业板,C 制造业,False,15.9,True
300123,ST亚光,2010-09-28,SZ,创业板,C 制造业,True,15.9,True
300124,汇川技术,2010-09-28,SZ,创业板,C 制造业,False,15.9,True
300125,聆达股份,2010-10-13,SZ,创业板,C 制造业,False,15.9,True
300126,锐奇股份,2010-10-13,SZ,创业板,C 制造业,False,15.9,True
300127,银河磁体,2010-10-13,SZ,创业板,C 制造业,False,15.9,True
300128,锦富技术,2010-10-13,SZ,创业板,C 制造业,False,15.9,True
300129,泰胜风能,2010-10-19,SZ,创业板,C 制造业,False,15.9,True
300130,新国都,2010-10-19,SZ,创业板,C 制造业,False,15.9,True
300131,英唐智控,2010-10-19,SZ,创业板,F 批发零售,False,15.9,True
300132,诺斯贝尔,2010-10-26,SZ,创业板,C 制造业,False,15.9,True
300133,华策影视,2010-10-26,SZ,创业板,R 文化传播,False,15.9,True
300134,大富科技,2010-10-26,SZ,创业板,C 制造业,False,15.9,True
300135,宝利国际,2010-10-26,SZ,创业板,C 制造业,False,15.9,True
300136,信维通信,2010-11-05,SZ,创业板,C 制造业,False,15.8,True
300137,先河环保,2010-11-05,SZ,创业板,C 制造业,False,15.8,True
300138,晨光生物,2010-11-05,SZ,创业板,C 制造业,False,15.8,True
300139,晓程科技,2010-11-12,SZ,创业板,B 采矿业,False,15.8,True
300140,节能环境,2010-11-12,SZ,创业板,N 公共环保,False,15.8,True
300141,和顺电气,2010-11-12,SZ,创业板,C 制造业,False,15.8,True
300142,沃森生物,2010-11-12,SZ,创业板,C 制造业,False,15.8,True
300143,盈康生命,2010-12-09,SZ,创业板,Q 卫生,False,15.7,True
300144,宋城演艺,2010-12-09,SZ,创业板,R 文化传播,False,15.7,True
300145,南方泵业,2010-12-09,SZ,创业板,C 制造业,False,15.7,True
300146,汤臣倍健,2010-12-15,SZ,创业板,C 制造业,False,15.7,True
300147,*ST香雪,2010-12-15,SZ,创业板,C 制造业,True,15.7,True
300148,天舟文化,2010-12-15,SZ,创业板,R 文化传播,False,15.7,True
300149,睿智医药,2010-12-22,SZ,创业板,M 科研服务,False,15.7,True
300150,世纪瑞尔,2010-12-22,SZ,创业板,I 信息技术,False,15.7,True
300151,昌红科技,2010-12-22,SZ,创业板,C 制造业,False,15.7,True
300152,*ST动力,2010-12-29,SZ,创业板,C 制造业,True,15.7,True
300153,科泰电源,2010-12-29,SZ,创业板,C 制造业,False,15.7,True
300154,瑞凌股份,2010-12-29,SZ,创业板,C 制造业,False,15.7,True
300155,安居宝,2011-01-07,SZ,创业板,C 制造业,False,15.7,True
300157,新锦动力,2011-01-07,SZ,创业板,C 制造业,False,15.7,True
300158,振东制药,2011-01-07,SZ,创业板,C 制造业,False,15.7,True
300159,新研股份,2011-01-07,SZ,创业板,C 制造业,False,15.7,True
300160,秀强股份,2011-01-13,SZ,创业板,C 制造业,False,15.6,True
300161,华中数控,2011-01-13,SZ,创业板,C 制造业,False,15.6,True
300162,雷曼光电,2011-01-13,SZ,创业板,C 制造业,False,15.6,True
300163,先锋新材,2011-01-13,SZ,创业板,C 制造业,False,15.6,True
300164,通源石油,2011-01-13,SZ,创业板,B 采矿业,False,15.6,True
300165,天瑞仪器,2011-01-25,SZ,创业板,C 制造业,False,15.6,True
300166,东方国信,2011-01-25,SZ,创业板,I 信息技术,False,15.6,True
300167,ST迪威迅,2011-01-25,SZ,创业板,I 信息技术,True,15.6,True
300168,万达信息,2011-01-25,SZ,创业板,I 信息技术,False,15.6,True
300169,天晟新材,2011-01-25,SZ,创业板,C 制造业,False,15.6,True
300170,汉得信息,2011-02-01,SZ,创业板,I 信息技术,False,15.6,True
300171,东富龙,2011-02-01,SZ,创业板,C 制造业,False,15.6,True
300172,中电环保,2011-02-01,SZ,创业板,D 水电煤气,False,15.6,True
300173,ST福能,2011-02-01,SZ,创业板,C 制造业,True,15.6,True
300174,元力股份,2011-02-01,SZ,创业板,C 制造业,False,15.6,True
300175,朗源股份,2011-02-15,SZ,创业板,C 制造业,False,15.6,True
300176,鸿特科技,2011-02-15,SZ,创业板,C 制造业,False,15.6,True
300177,中海达,2011-02-15,SZ,创业板,C 制造业,False,15.6,True
300179,四方达,2011-02-15,SZ,创业板,C 制造业,False,15.6,True
300180,华峰超纤,2011-02-22,SZ,创业板,C 制造业,False,15.5,True
300181,佐力药业,2011-02-22,SZ,创业板,C 制造业,False,15.5,True
300182,捷成股份,2011-02-22,SZ,创业板,R 文化传播,False,15.5,True
300183,东软载波,2011-02-22,SZ,创业板,C 制造业,False,15.5,True
300184,力源信息,2011-02-22,SZ,创业板,F 批发零售,False,15.5,True
300185,通裕重工,2011-03-08,SZ,创业板,C 制造业,False,15.5,True
300187,永清环保,2011-03-08,SZ,创业板,N 公共环保,False,15.5,True
300188,国投智能,2011-03-16,SZ,创业板,I 信息技术,False,15.5,True
300189,神农种业,2011-03-16,SZ,创业板,A 农林牧渔,False,15.5,True
300190,维尔利,2011-03-16,SZ,创业板,N 公共环保,False,15.5,True
300191,潜能恒信,2011-03-16,SZ,创业板,B 采矿业,False,15.5,True
300192,科德教育,2011-03-22,SZ,创业板,P 教育,False,15.5,True
300193,佳士科技,2011-03-22,SZ,创业板,C 制造业,False,15.5,True
300194,福安药业,2011-03-22,SZ,创业板,C 制造业,False,15.5,True
300195,长荣股份,2011-03-29,SZ,创业板,C 制造业,False,15.4,True
300196,长海股份,2011-03-29,SZ,创业板,C 制造业,False,15.4,True
300197,节能铁汉,2011-03-29,SZ,创业板,N 公共环保,False,15.4,True
300198,*ST纳川,2011-04-07,SZ,创业板,C 制造业,True,15.4,True
300199,翰宇药业,2011-04-07,SZ,创业板,C 制造业,False,15.4,True
300200,高盟新材,2011-04-07,SZ,创业板,C 制造业,False,15.4,True
300201,海伦哲,2011-04-07,SZ,创业板,C 制造业,False,15.4,True
300203,聚光科技,2011-04-15,SZ,创业板,C 制造业,False,15.4,True
300204,舒泰神,2011-04-15,SZ,创业板,C 制造业,False,15.4,True
300205,*ST天喻,2011-04-21,SZ,创业板,C 制造业,True,15.4,True
300206,理邦仪器,2011-04-21,SZ,创业板,C 制造业,False,15.4,True
300207,欣旺达,2011-04-21,SZ,创业板,C 制造业,False,15.4,True
300209,行云科技,2011-04-26,SZ,创业板,F 批发零售,False,15.4,True
300210,森远股份,2011-04-26,SZ,创业板,C 制造业,False,15.4,True
300211,*ST亿通,2011-05-05,SZ,创业板,C 制造业,True,15.3,True
300212,*ST易录,2011-05-05,SZ,创业板,I 信息技术,True,15.3,True
300213,佳讯飞鸿,2011-05-05,SZ,创业板,C 制造业,False,15.3,True
300214,日科化学,2011-05-11,SZ,创业板,C 制造业,False,15.3,True
300215,电科院,2011-05-11,SZ,创业板,M 科研服务,False,15.3,True
300217,东方电热,2011-05-18,SZ,创业板,C 制造业,False,15.3,True
300218,安利股份,2011-05-18,SZ,创业板,C 制造业,False,15.3,True
300219,鸿利智汇,2011-05-18,SZ,创业板,C 制造业,False,15.3,True
300220,金运激光,2011-05-25,SZ,创业板,C 制造业,False,15.3,True
300221,银禧科技,2011-05-25,SZ,创业板,C 制造业,False,15.3,True
300222,科大智能,2011-05-25,SZ,创业板,C 制造业,False,15.3,True
300223,君正股份,2011-05-31,SZ,创业板,C 制造业,False,15.3,True
300224,正海磁材,2011-05-31,SZ,创业板,C 制造业,False,15.3,True
300225,金力泰,2011-05-31,SZ,创业板,C 制造业,False,15.3,True
300226,上海钢联,2011-06-08,SZ,创业板,L 商务服务,False,15.2,True
300227,光韵达,2011-06-08,SZ,创业板,C 制造业,False,15.2,True
300228,富瑞特装,2011-06-08,SZ,创业板,C 制造业,False,15.2,True
300229,拓尔思,2011-06-15,SZ,创业板,I 信息技术,False,15.2,True
300230,永利股份,2011-06-15,SZ,创业板,C 制造业,False,15.2,True
300231,银信科技,2011-06-15,SZ,创业板,I 信息技术,False,15.2,True
300232,洲明科技,2011-06-22,SZ,创业板,C 制造业,False,15.2,True
300233,金城医药,2011-06-22,SZ,创业板,C 制造业,False,15.2,True
300234,开尔新材,2011-06-22,SZ,创业板,C 制造业,False,15.2,True
300235,方直科技,2011-06-29,SZ,创业板,I 信息技术,False,15.2,True
300236,上海新阳,2011-06-29,SZ,创业板,C 制造业,False,15.2,True
300237,ST美晨,2011-06-29,SZ,创业板,C 制造业,True,15.2,True
300238,冠昊生物,2011-07-06,SZ,创业板,C 制造业,False,15.2,True
300239,东宝生物,2011-07-06,SZ,创业板,C 制造业,False,15.2,True
300240,飞力达,2011-07-06,SZ,创业板,G 运输仓储,False,15.2,True
300241,瑞丰光电,2011-07-12,SZ,创业板,C 制造业,False,15.2,True
300242,佳云科技,2011-07-12,SZ,创业板,L 商务服务,False,15.2,True
300243,瑞丰高材,2011-07-12,SZ,创业板,C 制造业,False,15.2,True
300244,迪安诊断,2011-07-19,SZ,创业板,Q 卫生,False,15.1,True
300245,ST天玑,2011-07-19,SZ,创业板,I 信息技术,True,15.1,True
300246,宝莱特,2011-07-19,SZ,创业板,C 制造业,False,15.1,True
300247,融捷健康,2011-07-29,SZ,创业板,C 制造业,False,15.1,True
300248,新开普,2011-07-29,SZ,创业板,I 信息技术,False,15.1,True
300249,依米康,2011-08-03,SZ,创业板,I 信息技术,False,15.1,True
300250,初灵信息,2011-08-03,SZ,创业板,I 信息技术,False,15.1,True
300251,光线传媒,2011-08-03,SZ,创业板,R 文化传播,False,15.1,True
300252,金信诺,2011-08-18,SZ,创业板,C 制造业,False,15.1,True
300253,卫宁健康,2011-08-18,SZ,创业板,I 信息技术,False,15.1,True
300254,仟源医药,2011-08-19,SZ,创业板,C 制造业,False,15.0,True
300255,常山药业,2011-08-19,SZ,创业板,C 制造业,False,15.0,True
300256,星星科技,2011-08-19,SZ,创业板,C 制造业,False,15.0,True
300257,开山股份,2011-08-19,SZ,创业板,C 制造业,False,15.0,True
300258,精锻科技,2011-08-26,SZ,创业板,C 制造业,False,15.0,True
300259,新天科技,2011-08-31,SZ,创业板,C 制造业,False,15.0,True
300260,新莱应材,2011-09-06,SZ,创业板,C 制造业,False,15.0,True
300261,雅本化学,2011-09-06,SZ,创业板,C 制造业,False,15.0,True
300263,隆华科技,2011-09-16,SZ,创业板,C 制造业,False,15.0,True
300264,佳创视讯,2011-09-16,SZ,创业板,I 信息技术,False,15.0,True
300265,通光线缆,2011-09-16,SZ,创业板,C 制造业,False,15.0,True
300266,兴源环境,2011-09-27,SZ,创业板,N 公共环保,False,14.9,True
300267,尔康制药,2011-09-27,SZ,创业板,C 制造业,False,14.9,True
300268,佳沃食品,2011-09-27,SZ,创业板,C 制造业,False,14.9,True
300269,联建光电,2011-10-12,SZ,创业板,C 制造业,False,14.9,True
300270,中威电子,2011-10-12,SZ,创业板,C 制造业,False,14.9,True
300271,华宇软件,2011-10-26,SZ,创业板,I 信息技术,False,14.9,True
300272,开能健康,2011-11-02,SZ,创业板,C 制造业,False,14.8,True
300274,阳光电源,2011-11-02,SZ,创业板,C 制造业,False,14.8,True
300275,梅安森,2011-11-02,SZ,创业板,I 信息技术,False,14.8,True
300276,三丰智能,2011-11-15,SZ,创业板,C 制造业,False,14.8,True
300277,汽轮科技,2011-11-23,SZ,创业板,I 信息技术,False,14.8,True
300278,华昌达,2011-12-16,SZ,创业板,C 制造业,False,14.7,True
300279,和晶科技,2011-12-29,SZ,创业板,C 制造业,False,14.7,True
300281,金明精机,2011-12-29,SZ,创业板,C 制造业,False,14.7,True
300283,温州宏丰,2012-01-10,SZ,创业板,C 制造业,False,14.7,True
300284,苏交科,2012-01-10,SZ,创业板,M 科研服务,False,14.7,True
300285,国瓷材料,2012-01-13,SZ,创业板,C 制造业,False,14.6,True
300286,安科瑞,2012-01-13,SZ,创业板,C 制造业,False,14.6,True
300287,飞利信,2012-02-01,SZ,创业板,I 信息技术,False,14.6,True
300288,朗玛信息,2012-02-16,SZ,创业板,I 信息技术,False,14.6,True
300289,利德曼,2012-02-16,SZ,创业板,C 制造业,False,14.6,True
300290,ST荣科,2012-02-16,SZ,创业板,I 信息技术,True,14.6,True
300291,百纳千成,2012-02-09,SZ,创业板,R 文化传播,False,14.6,True
300292,吴通控股,2012-02-29,SZ,创业板,I 信息技术,False,14.5,True
300293,蓝英装备,2012-03-08,SZ,创业板,C 制造业,False,14.5,True
300294,博雅生物,2012-03-08,SZ,创业板,C 制造业,False,14.5,True
300295,*ST三六五,2012-03-15,SZ,创业板,I 信息技术,True,14.5,True
300296,利亚德,2012-03-15,SZ,创业板,C 制造业,False,14.5,True
300298,三诺生物,2012-03-19,SZ,创业板,C 制造业,False,14.5,True
300299,富春股份,2012-03-19,SZ,创业板,I 信息技术,False,14.5,True
300300,海峡创新,2012-03-19,SZ,创业板,I 信息技术,False,14.5,True
300301,ST长方,2012-03-21,SZ,创业板,C 制造业,True,14.5,True
300302,同有科技,2012-03-21,SZ,创业板,I 信息技术,False,14.5,True
300303,聚飞光电,2012-03-19,SZ,创业板,C 制造业,False,14.5,True
300304,云意电气,2012-03-21,SZ,创业板,C 制造业,False,14.5,True
300305,裕兴股份,2012-03-29,SZ,创业板,C 制造业,False,14.4,True
300306,远方信息,2012-03-29,SZ,创业板,C 制造业,False,14.4,True
300307,慈星股份,2012-03-29,SZ,创业板,C 制造业,False,14.4,True
300308,中际旭创,2012-04-10,SZ,创业板,C 制造业,False,14.4,True
300310,宜通世纪,2012-04-25,SZ,创业板,I 信息技术,False,14.4,True
300311,任子行,2012-04-25,SZ,创业板,I 信息技术,False,14.4,True
300313,天山生物,2012-04-25,SZ,创业板,A 农林牧渔,False,14.4,True
300314,戴维医疗,2012-05-08,SZ,创业板,C 制造业,False,14.3,True
300315,掌趣科技,2012-05-11,SZ,创业板,I 信息技术,False,14.3,True
300316,晶盛机电,2012-05-11,SZ,创业板,C 制造业,False,14.3,True
300317,珈伟新能,2012-05-11,SZ,创业板,C 制造业,False,14.3,True
300318,博晖创新,2012-05-23,SZ,创业板,C 制造业,False,14.3,True
300319,麦捷科技,2012-05-23,SZ,创业板,C 制造业,False,14.3,True
300320,海达股份,2012-06-01,SZ,创业板,C 制造业,False,14.3,True
300321,同大股份,2012-05-23,SZ,创业板,C 制造业,False,14.3,True
300322,硕贝德,2012-06-08,SZ,创业板,C 制造业,False,14.2,True
300323,华灿光电,2012-06-01,SZ,创业板,C 制造业,False,14.3,True
300324,旋极信息,2012-06-08,SZ,创业板,I 信息技术,False,14.2,True
300326,ST凯利,2012-06-13,SZ,创业板,C 制造业,True,14.2,True
300327,中颖电子,2012-06-13,SZ,创业板,C 制造业,False,14.2,True
300328,宜安科技,2012-06-19,SZ,创业板,C 制造业,False,14.2,True
300329,海伦钢琴,2012-06-19,SZ,创业板,C 制造业,False,14.2,True
300331,苏大维格,2012-06-28,SZ,创业板,C 制造业,False,14.2,True
300332,天壕能源,2012-06-28,SZ,创业板,D 水电煤气,False,14.2,True
300333,兆日科技,2012-06-28,SZ,创业板,I 信息技术,False,14.2,True
300334,津膜科技,2012-07-05,SZ,创业板,C 制造业,False,14.2,True
300335,迪森股份,2012-07-10,SZ,创业板,D 水电煤气,False,14.2,True
300337,银邦股份,2012-07-18,SZ,创业板,C 制造业,False,14.1,True
300338,*ST开元,2012-07-26,SZ,创业板,P 教育,True,14.1,True
300339,润和软件,2012-07-18,SZ,创业板,I 信息技术,False,14.1,True
300340,科恒股份,2012-07-26,SZ,创业板,C 制造业,False,14.1,True
300341,麦克奥迪,2012-07-26,SZ,创业板,C 制造业,False,14.1,True
300342,天银机电,2012-07-26,SZ,创业板,C 制造业,False,14.1,True
300343,联创股份,2012-08-01,SZ,创业板,C 制造业,False,14.1,True
300345,华民股份,2012-08-01,SZ,创业板,C 制造业,False,14.1,True
300346,南大光电,2012-08-07,SZ,创业板,C 制造业,False,14.1,True
300347,泰格医药,2012-08-17,SZ,创业板,M 科研服务,False,14.1,True
300348,长亮科技,2012-08-17,SZ,创业板,I 信息技术,False,14.1,True
300349,金卡智能,2012-08-17,SZ,创业板,I 信息技术,False,14.1,True
300350,华鹏飞,2012-08-21,SZ,创业板,G 运输仓储,False,14.0,True
300351,永贵电器,2012-09-20,SZ,创业板,C 制造业,False,14.0,True
300352,ST信源,2012-09-12,SZ,创业板,I 信息技术,True,14.0,True
300353,东土科技,2012-09-27,SZ,创业板,C 制造业,False,13.9,True
300354,东华测试,2012-09-20,SZ,创业板,C 制造业,False,14.0,True
300355,蒙草生态,2012-09-27,SZ,创业板,N 公共环保,False,13.9,True
300357,我武生物,2014-01-21,SZ,创业板,C 制造业,False,12.6,True
